variables = x y Den P T Ma u v E H
zone i=197 and j=30
-0.0144568 0.0130692 1.4584 1.38127e+10 82096.9 0.137928 15144.9 0 2.38041e+10 3.32752e+10 862.761 866.878
-0.0140177 0.0143241 1.45744 1.37999e+10 82075.1 0.141388 15435.3 0 2.38041e+10 3.32727e+10 926.407 930.127
-0.0135386 0.0155643 1.45669 1.379e+10 82058 0.14512 15743.8 0 2.38063e+10 3.32729e+10 958.27 963.704
-0.01302 0.0167885 1.45579 1.37779e+10 82037.3 0.148807 16064.1 0 2.38074e+10 3.32716e+10 1004.39 1009.19
-0.0124624 0.0179955 1.45488 1.37659e+10 82016.8 0.152833 16420.4 0 2.38095e+10 3.32714e+10 1025.93 1031.97
-0.0118664 0.0191839 1.45406 1.37549e+10 81997.8 0.156725 16772.1 0 2.38119e+10 3.32716e+10 1048.64 1055.56
-0.0112326 0.0203527 1.45299 1.37409e+10 81973.8 0.160877 17163.6 0 2.38137e+10 3.32706e+10 1060.68 1068.8
-0.0105617 0.0215005 1.45219 1.37302e+10 81955.1 0.164987 17551.2 0 2.38171e+10 3.32718e+10 1060.52 1069.45
-0.00985439 0.0226263 1.45095 1.37137e+10 81926.9 0.169159 17966.8 0 2.38181e+10 3.32696e+10 1058.28 1068.11
-0.00911133 0.0237287 1.45011 1.37024e+10 81907.3 0.173426 18390 0 2.3822e+10 3.32713e+10 1039.3 1050.86
-0.0083333 0.0248069 1.44877 1.36848e+10 81876.9 0.17757 18823.3 0 2.38228e+10 3.32685e+10 1017.14 1028.77
-0.00752113 0.0258595 1.4479 1.36732e+10 81856.8 0.181858 19272.6 0 2.38271e+10 3.32705e+10 975.588 990.257
-0.00667563 0.0268855 1.44658 1.36556e+10 81826 0.185898 19715.2 0 2.3828e+10 3.32679e+10 941.082 954.345
-0.00579768 0.0278839 1.44568 1.36437e+10 81805.7 0.190114 20179.8 0 2.38326e+10 3.32701e+10 876.98 895.988
-0.00488818 0.0288537 1.44445 1.36273e+10 81776.5 0.193982 20620.8 0 2.38339e+10 3.3268e+10 826.242 843.431
-0.00394807 0.0297938 1.44346 1.36141e+10 81753.8 0.198011 21086 0 2.38377e+10 3.32692e+10 756.902 776.693
-0.00297831 0.0307033 1.44239 1.36e+10 81729.2 0.20172 21523.3 0 2.38403e+10 3.32689e+10 685.311 709.125
-0.00197989 0.0315813 1.44124 1.35845e+10 81701.6 0.205439 21972.5 0 2.38422e+10 3.32677e+10 613.929 637.879
-0.000953848 0.0324267 1.44042 1.35737e+10 81683 0.208999 22405.3 0 2.38465e+10 3.32699e+10 530.19 556.636
9.87663e-05 0.0332389 1.43902 1.35552e+10 81651 0.212347 22828.7 0 2.38465e+10 3.32662e+10 451.778 486.355
0.00117687 0.0340169 1.43846 1.35474e+10 81636 0.215708 23247.8 0 2.38516e+10 3.32695e+10 375.855 396.968
0.00227936 0.03476 1.43691 1.35272e+10 81601.9 0.218782 23653.2 0 2.38505e+10 3.32645e+10 278.005 323.892
0.0034051 0.0354674 1.4364 1.35202e+10 81588.6 0.221737 24032.5 0 2.38552e+10 3.32677e+10 205.463 232.424
0.00455293 0.0361383 1.43497 1.35013e+10 81555.7 0.224632 24427.3 0 2.38541e+10 3.32627e+10 122.211 153.485
0.00572167 0.036772 1.43435 1.3493e+10 81540.9 0.227184 24769.4 0 2.38574e+10 3.32643e+10 24.4299 80.4532
0.00691013 0.037368 1.4333 1.34792e+10 81517.1 0.229655 25113.6 0 2.38579e+10 3.32621e+10 -26.3813 -15.2558
0.00811708 0.0379256 1.43251 1.34687e+10 81498.3 0.231877 25431.6 0 2.38592e+10 3.32612e+10 -118.027 -62.6327
0.00934128 0.0384442 1.43201 1.34619e+10 81485.8 0.233807 25704.4 0 2.38615e+10 3.3262e+10 -176.046 -144.002
0.0105815 0.0389233 1.43101 1.34491e+10 81465.5 0.235682 25989.2 0 2.38613e+10 3.32596e+10 -222.645 -206.201
0.0118364 0.0393624 1.43082 1.34461e+10 81457.6 0.237301 26225.8 0 2.38641e+10 3.32614e+10 -299.98 -247.201
0.0131047 0.0397611 1.42986 1.34337e+10 81437.7 0.238618 26438.6 0 2.38624e+10 3.32575e+10 -319.469 -313.233
0.0143852 0.0401189 1.42971 1.34321e+10 81436.5 0.239919 26643.8 0 2.38662e+10 3.32611e+10 -376.413 -356.44
0.0156765 0.0404355 1.42924 1.34251e+10 81420.3 0.240664 26784 0 2.38639e+10 3.32569e+10 -413.042 -382.476
0.0169772 0.0407105 1.42892 1.34221e+10 81420.3 0.241406 26919.6 0 2.38662e+10 3.32593e+10 -409.71 -432.412
0.0182862 0.0409437 1.42865 1.34181e+10 81411.4 0.241897 27030.5 0 2.38652e+10 3.32572e+10 -442.873 -439.603
0.0196019 0.0411349 1.42809 1.34107e+10 81398.9 0.242071 27090.2 0 2.38621e+10 3.32527e+10 -405.558 -432.106
0.020923 0.0412837 1.42781 1.34077e+10 81396.7 0.242161 27146.5 0 2.38617e+10 3.3252e+10 -418.052 -449.546
0.0222483 0.0413902 1.42744 1.34027e+10 81387.4 0.241538 27112.2 0 2.3857e+10 3.32462e+10 -374.822 -443.881
0.0235763 0.0414541 1.42742 1.34035e+10 81393.1 0.240728 27059.2 0 2.3856e+10 3.32459e+10 -320.148 -408.816
0.0249056 0.0414754 1.42757 1.3405e+10 81394.1 0.239072 26896.3 0 2.38511e+10 3.32411e+10 -284.801 -323.398
0.026235 0.0414541 1.42773 1.3408e+10 81403.2 0.237032 26686.8 0 2.38473e+10 3.32383e+10 -152.707 -342.485
0.027563 0.0413902 1.42814 1.34154e+10 81424.5 0.234084 26381.9 0 2.38443e+10 3.32378e+10 -62.7546 -169.575
0.0288882 0.0412837 1.42873 1.34209e+10 81424 0.230595 25975.1 0 2.38334e+10 3.32269e+10 98.3506 10.9395
0.0302094 0.0411349 1.4295 1.3435e+10 81466.2 0.225844 25440.1 0 2.38315e+10 3.32298e+10 323.92 108.933
0.0315251 0.0409437 1.43003 1.34427e+10 81482 0.220056 24761.1 0 2.38191e+10 3.32193e+10 614.995 415.755
0.032834 0.0407105 1.43145 1.34596e+10 81504.4 0.213517 23967.1 0 2.38072e+10 3.321e+10 1032 846.959
0.0341348 0.0404355 1.43162 1.34724e+10 81572.3 0.204452 22845.9 0 2.38026e+10 3.32132e+10 1478.85 1451.16
0.035426 0.0401189 1.43359 1.34915e+10 81575.4 0.19575 21678.1 0 2.37814e+10 3.31923e+10 2102.94 1966.21
0.0367065 0.0397611 1.43491 1.3513e+10 81630.4 0.18394 20102.1 0 2.37702e+10 3.31875e+10 2904.65 3013.12
0.0379749 0.0393624 1.4328 1.35214e+10 81801.4 0.172618 18295.8 0 2.37959e+10 3.32329e+10 3668.04 4556.34
0.0392298 0.0389233 1.43404 1.35393e+10 81839 0.164839 16492 0 2.37955e+10 3.32368e+10 5230.41 5137.26
0.04047 0.0384442 1.4356 1.35098e+10 81572 0.149891 13423.7 0 2.36994e+10 3.31099e+10 7479.86 6069.37
0.0416942 0.0379256 1.43611 1.34629e+10 81259.3 0.144125 9798.06 0 2.36006e+10 3.2975e+10 8711.83 9015.82
0.0429011 0.037368 1.43001 1.33499e+10 80916.1 0.167063 6631.45 0 2.35401e+10 3.2875e+10 8553.6 12079.7
0.0440896 0.036772 1.421 1.32191e+10 80628.6 0.209338 4695.21 0 2.35542e+10 3.28559e+10 7020.57 12891.4
0.0452583 0.0361383 1.41535 1.31414e+10 80476.3 0.25396 4370.04 0 2.36393e+10 3.29234e+10 5215.57 11117.6
0.0464061 0.0354674 1.4092 1.3064e+10 80355.4 0.291107 4871.57 0 2.37297e+10 3.29999e+10 4378.67 7590.24
0.0475319 0.03476 1.40129 1.29801e+10 80292.1 0.316339 5581.41 0 2.38072e+10 3.30701e+10 3994.72 3222.85
0.0486344 0.0340169 1.39188 1.28897e+10 80273.2 0.326783 6011.61 0 2.38464e+10 3.31071e+10 3893.57 -1280.56
0.0497125 0.0332389 1.38381 1.28236e+10 80327.3 0.320555 5868.63 0 2.38397e+10 3.31066e+10 4013.2 -5000.79
0.0507651 0.0324267 1.37777 1.27766e+10 80383 0.301877 5143.42 0 2.37838e+10 3.30572e+10 3870.88 -7126.82
0.0517911 0.0315813 1.37372 1.27486e+10 80441.1 0.278531 4276.74 0 2.37151e+10 3.29952e+10 3424.46 -8350.14
0.0527895 0.0307033 1.37169 1.27445e+10 80532.6 0.250522 3248.16 0 2.36466e+10 3.29372e+10 3135.3 -9355.72
0.0537593 0.0297938 1.37272 1.27646e+10 80598.2 0.218759 1955.93 0 2.35681e+10 3.28663e+10 2753.85 -9715.84
0.0546994 0.0288537 1.37528 1.27972e+10 80653.4 0.188075 791.024 0 2.35017e+10 3.28063e+10 2013.78 -9544.81
0.0556089 0.0278839 1.37946 1.28464e+10 80718.5 0.159364 -116.263 0 2.34547e+10 3.27668e+10 1330.95 -9271.13
0.0564869 0.0268855 1.38436 1.28991e+10 80763.2 0.132473 -860.736 0 2.3415e+10 3.27322e+10 733.778 -8784.09
0.0573324 0.0258595 1.38914 1.29509e+10 80809.1 0.108814 -1329.62 0 2.33896e+10 3.27121e+10 129.983 -8051.03
0.0581445 0.0248069 1.39405 1.30047e+10 80859.8 0.0885822 -1507.33 0 2.33771e+10 3.27055e+10 -322.658 -7254.48
0.0589226 0.0237287 1.39795 1.30479e+10 80902.9 0.0712646 -1477.97 0 2.33705e+10 3.27038e+10 -403.604 -6435.66
0.0596656 0.0226263 1.40155 1.3088e+10 80943.9 0.0568536 -1442.99 0 2.33695e+10 3.27076e+10 -230.877 -5640.93
0.060373 0.0215005 1.40467 1.31242e+10 80987.6 0.0454015 -1413.24 0 2.3374e+10 3.27171e+10 98.7488 -4856.75
0.0610439 0.0203527 1.40679 1.31504e+10 81027.8 0.0368905 -1483.56 0 2.33806e+10 3.27284e+10 894.01 -4150.57
0.0616777 0.0191839 1.40938 1.31792e+10 81055.8 0.0335099 -2014.7 0 2.33868e+10 3.27378e+10 1944.87 -3645.5
0.0622736 0.0179955 1.4116 1.31988e+10 81049.2 0.0351713 -2966.71 0 2.33852e+10 3.27354e+10 2589.5 -3223.34
0.0628312 0.0167885 1.41369 1.32241e+10 81084.5 0.040513 -4030.37 0 2.3398e+10 3.27523e+10 3059.93 -2702.09
0.0633498 0.0155643 1.41433 1.32431e+10 81164.5 0.0499835 -5345.51 0 2.34268e+10 3.27903e+10 3673.69 -2161.3
0.0638289 0.0143241 1.41479 1.32615e+10 81250.8 0.0629275 -6971.37 0 2.34609e+10 3.28343e+10 3658.38 -1816.08
0.0642681 0.0130692 1.41587 1.32794e+10 81298.5 0.0748127 -8410.79 0 2.34847e+10 3.28637e+10 2590.2 -1584.82
0.0646667 0.0118009 1.4173 1.3295e+10 81311.5 0.0813105 -9209.21 0 2.34947e+10 3.28752e+10 1277 -1343.87
0.0650245 0.0105204 1.41887 1.33092e+10 81307.9 0.0839055 -9529.64 0 2.34964e+10 3.28765e+10 583.008 -1107.09
0.0653411 0.00922914 1.4204 1.332e+10 81286.7 0.0854331 -9724.22 0 2.3492e+10 3.28696e+10 465.902 -910.318
0.0656161 0.00792837 1.42194 1.33303e+10 81261.4 0.0873365 -9954.25 0 2.34868e+10 3.28615e+10 543.245 -758.58
0.0658493 0.00661946 1.42292 1.33373e+10 81248.2 0.0896511 -10232.8 0 2.34857e+10 3.28589e+10 685.108 -618.994
0.0660405 0.00530375 1.42345 1.33452e+10 81265.8 0.0927286 -10597.4 0 2.34945e+10 3.28697e+10 905.42 -488.729
0.0661893 0.00398259 1.42341 1.33487e+10 81289.8 0.0968467 -11081.1 0 2.35066e+10 3.28845e+10 1093.47 -367.99
0.0662958 0.00265734 1.42367 1.3354e+10 81307.2 0.101436 -11616.4 0 2.35176e+10 3.28976e+10 1046.07 -241.513
0.0663597 0.00132935 1.42382 1.33548e+10 81303.4 0.105219 -12054.8 0 2.35216e+10 3.29012e+10 639.785 -123.536
0.066381 3.68603e-18 1.42408 1.33571e+10 81302.4 0.106564 -12210.9 -0 2.35232e+10 3.29026e+10 -1.84347e-05 -4.34973e-06
0.0663597 -0.00132935 1.42382 1.33548e+10 81303.4 0.105219 -12054.8 -0 2.35216e+10 3.29012e+10 -639.785 123.536
0.0662958 -0.00265734 1.42367 1.3354e+10 81307.2 0.101436 -11616.4 -0 2.35176e+10 3.28976e+10 -1046.07 241.513
0.0661893 -0.00398259 1.42341 1.33487e+10 81289.8 0.0968467 -11081.1 -0 2.35066e+10 3.28845e+10 -1093.47 367.99
0.0660405 -0.00530375 1.42345 1.33452e+10 81265.8 0.0927286 -10597.4 -0 2.34945e+10 3.28697e+10 -905.42 488.729
0.0658493 -0.00661946 1.42292 1.33373e+10 81248.2 0.0896511 -10232.8 -0 2.34857e+10 3.28589e+10 -685.108 618.994
0.0656161 -0.00792837 1.42194 1.33303e+10 81261.4 0.0873365 -9954.25 -0 2.34868e+10 3.28615e+10 -543.245 758.58
0.0653411 -0.00922914 1.4204 1.332e+10 81286.7 0.0854331 -9724.22 -0 2.3492e+10 3.28696e+10 -465.902 910.318
0.0650245 -0.0105204 1.41887 1.33092e+10 81307.9 0.0839055 -9529.64 -0 2.34964e+10 3.28765e+10 -583.008 1107.09
0.0646667 -0.0118009 1.4173 1.3295e+10 81311.5 0.0813105 -9209.21 -0 2.34947e+10 3.28752e+10 -1277 1343.87
0.0642681 -0.0130692 1.41587 1.32794e+10 81298.5 0.0748127 -8410.79 -0 2.34847e+10 3.28637e+10 -2590.2 1584.82
0.0638289 -0.0143241 1.41479 1.32615e+10 81250.8 0.0629275 -6971.37 -0 2.34609e+10 3.28343e+10 -3658.38 1816.08
0.0633498 -0.0155643 1.41433 1.32431e+10 81164.5 0.0499835 -5345.51 -0 2.34268e+10 3.27903e+10 -3673.69 2161.3
0.0628312 -0.0167885 1.41369 1.32241e+10 81084.5 0.040513 -4030.37 -0 2.3398e+10 3.27523e+10 -3059.93 2702.09
0.0622736 -0.0179955 1.4116 1.31988e+10 81049.2 0.0351713 -2966.71 -0 2.33852e+10 3.27354e+10 -2589.5 3223.34
0.0616777 -0.0191839 1.40938 1.31792e+10 81055.8 0.0335099 -2014.7 -0 2.33868e+10 3.27378e+10 -1944.87 3645.5
0.0610439 -0.0203527 1.40679 1.31504e+10 81027.8 0.0368905 -1483.56 -0 2.33806e+10 3.27284e+10 -894.01 4150.57
0.060373 -0.0215005 1.40467 1.31242e+10 80987.6 0.0454015 -1413.24 -0 2.3374e+10 3.27171e+10 -98.7488 4856.75
0.0596656 -0.0226263 1.40155 1.3088e+10 80943.9 0.0568536 -1442.99 -0 2.33695e+10 3.27076e+10 230.877 5640.93
0.0589226 -0.0237287 1.39795 1.30479e+10 80902.9 0.0712646 -1477.97 -0 2.33705e+10 3.27038e+10 403.604 6435.66
0.0581445 -0.0248069 1.39405 1.30047e+10 80859.8 0.0885822 -1507.33 -0 2.33771e+10 3.27055e+10 322.658 7254.48
0.0573324 -0.0258595 1.38914 1.29509e+10 80809.1 0.108814 -1329.62 -0 2.33896e+10 3.27121e+10 -129.983 8051.03
0.0564869 -0.0268855 1.38436 1.28991e+10 80763.2 0.132473 -860.736 -0 2.3415e+10 3.27322e+10 -733.778 8784.09
0.0556089 -0.0278839 1.37946 1.28464e+10 80718.5 0.159364 -116.263 -0 2.34547e+10 3.27668e+10 -1330.95 9271.13
0.0546994 -0.0288537 1.37528 1.27972e+10 80653.4 0.188075 791.024 -0 2.35017e+10 3.28063e+10 -2013.78 9544.81
0.0537593 -0.0297938 1.37272 1.27646e+10 80598.2 0.218759 1955.93 -0 2.35681e+10 3.28663e+10 -2753.85 9715.84
0.0527895 -0.0307033 1.37169 1.27445e+10 80532.6 0.250522 3248.16 -0 2.36466e+10 3.29372e+10 -3135.3 9355.72
0.0517911 -0.0315813 1.37372 1.27486e+10 80441.1 0.278531 4276.74 -0 2.37151e+10 3.29952e+10 -3424.46 8350.14
0.0507651 -0.0324267 1.37777 1.27766e+10 80383 0.301877 5143.42 -0 2.37838e+10 3.30572e+10 -3870.88 7126.82
0.0497125 -0.0332389 1.38381 1.28236e+10 80327.3 0.320555 5868.63 -0 2.38397e+10 3.31066e+10 -4013.2 5000.79
0.0486344 -0.0340169 1.39188 1.28897e+10 80273.2 0.326783 6011.61 -0 2.38464e+10 3.31071e+10 -3893.57 1280.56
0.0475319 -0.03476 1.40129 1.29801e+10 80292.1 0.316339 5581.41 -0 2.38072e+10 3.30701e+10 -3994.72 -3222.85
0.0464061 -0.0354674 1.4092 1.3064e+10 80355.4 0.291107 4871.57 -0 2.37297e+10 3.29999e+10 -4378.67 -7590.24
0.0452583 -0.0361383 1.41535 1.31414e+10 80476.3 0.25396 4370.04 -0 2.36393e+10 3.29234e+10 -5215.57 -11117.6
0.0440896 -0.036772 1.421 1.32191e+10 80628.6 0.209338 4695.21 -0 2.35542e+10 3.28559e+10 -7020.57 -12891.4
0.0429011 -0.037368 1.43001 1.33499e+10 80916.1 0.167063 6631.45 -0 2.35401e+10 3.2875e+10 -8553.6 -12079.7
0.0416942 -0.0379256 1.43611 1.34629e+10 81259.3 0.144125 9798.06 -0 2.36006e+10 3.2975e+10 -8711.83 -9015.82
0.04047 -0.0384442 1.4356 1.35098e+10 81572 0.149891 13423.7 -0 2.36994e+10 3.31099e+10 -7479.86 -6069.37
0.0392298 -0.0389233 1.43404 1.35393e+10 81839 0.164839 16492 -0 2.37955e+10 3.32368e+10 -5230.41 -5137.26
0.0379749 -0.0393624 1.4328 1.35214e+10 81801.4 0.172618 18295.8 -0 2.37959e+10 3.32329e+10 -3668.04 -4556.34
0.0367065 -0.0397611 1.43491 1.3513e+10 81630.4 0.18394 20102.1 -0 2.37702e+10 3.31875e+10 -2904.65 -3013.12
0.035426 -0.0401189 1.43359 1.34915e+10 81575.4 0.19575 21678.1 -0 2.37814e+10 3.31923e+10 -2102.94 -1966.21
0.0341348 -0.0404355 1.43162 1.34724e+10 81572.3 0.204452 22845.9 -0 2.38026e+10 3.32132e+10 -1478.85 -1451.16
0.032834 -0.0407105 1.43145 1.34596e+10 81504.4 0.213517 23967.1 -0 2.38072e+10 3.321e+10 -1032 -846.959
0.0315251 -0.0409437 1.43003 1.34427e+10 81482 0.220056 24761.1 -0 2.38191e+10 3.32193e+10 -614.995 -415.755
0.0302094 -0.0411349 1.4295 1.3435e+10 81466.2 0.225844 25440.1 -0 2.38315e+10 3.32298e+10 -323.92 -108.933
0.0288882 -0.0412837 1.42873 1.34209e+10 81424 0.230595 25975.1 -0 2.38334e+10 3.32269e+10 -98.3505 -10.9395
0.027563 -0.0413902 1.42814 1.34154e+10 81424.5 0.234084 26381.9 -0 2.38443e+10 3.32378e+10 62.7546 169.575
0.026235 -0.0414541 1.42773 1.3408e+10 81403.2 0.237032 26686.8 -0 2.38473e+10 3.32383e+10 152.707 342.485
0.0249056 -0.0414754 1.42757 1.3405e+10 81394.1 0.239072 26896.3 -0 2.38511e+10 3.32411e+10 284.801 323.398
0.0235763 -0.0414541 1.42742 1.34035e+10 81393.1 0.240728 27059.2 -0 2.3856e+10 3.32459e+10 320.148 408.816
0.0222483 -0.0413902 1.42744 1.34027e+10 81387.4 0.241538 27112.2 -0 2.3857e+10 3.32462e+10 374.822 443.881
0.020923 -0.0412837 1.42781 1.34077e+10 81396.7 0.242161 27146.5 -0 2.38617e+10 3.3252e+10 418.052 449.546
0.0196019 -0.0411349 1.42809 1.34107e+10 81398.9 0.242071 27090.2 -0 2.38621e+10 3.32527e+10 405.558 432.106
0.0182862 -0.0409437 1.42865 1.34181e+10 81411.4 0.241897 27030.5 -0 2.38652e+10 3.32572e+10 442.873 439.603
0.0169772 -0.0407105 1.42892 1.34221e+10 81420.3 0.241406 26919.6 -0 2.38662e+10 3.32593e+10 409.71 432.412
0.0156765 -0.0404355 1.42924 1.34251e+10 81420.3 0.240664 26784 -0 2.38639e+10 3.32569e+10 413.042 382.476
0.0143852 -0.0401189 1.42971 1.34321e+10 81436.5 0.239919 26643.8 -0 2.38662e+10 3.32611e+10 376.413 356.44
0.0131047 -0.0397611 1.42986 1.34337e+10 81437.7 0.238618 26438.6 -0 2.38624e+10 3.32575e+10 319.469 313.233
0.0118364 -0.0393624 1.43082 1.34461e+10 81457.6 0.237301 26225.8 -0 2.38641e+10 3.32614e+10 299.98 247.201
0.0105815 -0.0389233 1.43101 1.34491e+10 81465.5 0.235682 25989.2 -0 2.38613e+10 3.32596e+10 222.645 206.201
0.00934128 -0.0384442 1.43201 1.34619e+10 81485.8 0.233807 25704.4 -0 2.38615e+10 3.3262e+10 176.046 144.002
0.00811708 -0.0379256 1.43251 1.34687e+10 81498.3 0.231877 25431.6 -0 2.38592e+10 3.32612e+10 118.027 62.6327
0.00691013 -0.037368 1.4333 1.34792e+10 81517.1 0.229655 25113.6 -0 2.38579e+10 3.32621e+10 26.3813 15.2558
0.00572167 -0.036772 1.43435 1.3493e+10 81540.9 0.227184 24769.4 -0 2.38574e+10 3.32643e+10 -24.4299 -80.4532
0.00455293 -0.0361383 1.43497 1.35013e+10 81555.7 0.224632 24427.3 -0 2.38541e+10 3.32627e+10 -122.211 -153.485
0.0034051 -0.0354674 1.4364 1.35202e+10 81588.6 0.221737 24032.5 -0 2.38552e+10 3.32677e+10 -205.463 -232.424
0.00227936 -0.03476 1.43691 1.35272e+10 81601.9 0.218782 23653.2 -0 2.38505e+10 3.32645e+10 -278.005 -323.892
0.00117687 -0.0340169 1.43846 1.35474e+10 81636 0.215708 23247.8 -0 2.38516e+10 3.32695e+10 -375.855 -396.968
9.87663e-05 -0.0332389 1.43902 1.35552e+10 81651 0.212347 22828.7 -0 2.38465e+10 3.32662e+10 -451.778 -486.355
-0.000953848 -0.0324267 1.44042 1.35737e+10 81683 0.208999 22405.3 -0 2.38465e+10 3.32699e+10 -530.19 -556.636
-0.00197989 -0.0315813 1.44124 1.35845e+10 81701.6 0.205439 21972.5 -0 2.38422e+10 3.32677e+10 -613.929 -637.879
-0.00297831 -0.0307033 1.44239 1.36e+10 81729.2 0.20172 21523.3 -0 2.38403e+10 3.32689e+10 -685.311 -709.125
-0.00394807 -0.0297938 1.44346 1.36141e+10 81753.8 0.198011 21086 -0 2.38377e+10 3.32692e+10 -756.902 -776.693
-0.00488818 -0.0288537 1.44445 1.36273e+10 81776.5 0.193982 20620.8 -0 2.38339e+10 3.3268e+10 -826.242 -843.431
-0.00579768 -0.0278839 1.44568 1.36437e+10 81805.7 0.190114 20179.8 -0 2.38326e+10 3.32701e+10 -876.98 -895.988
-0.00667563 -0.0268855 1.44658 1.36556e+10 81826 0.185898 19715.2 -0 2.3828e+10 3.32679e+10 -941.082 -954.345
-0.00752113 -0.0258595 1.4479 1.36732e+10 81856.8 0.181858 19272.6 -0 2.38271e+10 3.32705e+10 -975.588 -990.257
-0.0083333 -0.0248069 1.44877 1.36848e+10 81876.9 0.17757 18823.3 -0 2.38228e+10 3.32685e+10 -1017.14 -1028.77
-0.00911133 -0.0237287 1.45011 1.37024e+10 81907.3 0.173426 18390 -0 2.3822e+10 3.32713e+10 -1039.3 -1050.86
-0.00985439 -0.0226263 1.45095 1.37137e+10 81926.9 0.169159 17966.8 -0 2.38181e+10 3.32696e+10 -1058.28 -1068.11
-0.0105617 -0.0215005 1.45219 1.37302e+10 81955.1 0.164987 17551.2 -0 2.38171e+10 3.32718e+10 -1060.52 -1069.45
-0.0112326 -0.0203527 1.45299 1.37409e+10 81973.8 0.160877 17163.6 -0 2.38137e+10 3.32706e+10 -1060.68 -1068.8
-0.0118664 -0.0191839 1.45406 1.37549e+10 81997.8 0.156725 16772.1 -0 2.38119e+10 3.32716e+10 -1048.64 -1055.56
-0.0124624 -0.0179955 1.45488 1.37659e+10 82016.8 0.152833 16420.4 -0 2.38095e+10 3.32714e+10 -1025.93 -1031.97
-0.01302 -0.0167885 1.45579 1.37779e+10 82037.3 0.148807 16064.1 -0 2.38074e+10 3.32716e+10 -1004.39 -1009.19
-0.0135386 -0.0155643 1.45669 1.379e+10 82058 0.14512 15743.8 -0 2.38063e+10 3.32729e+10 -958.27 -963.704
-0.0140177 -0.0143241 1.45744 1.37999e+10 82075.1 0.141388 15435.3 -0 2.38041e+10 3.32727e+10 -926.407 -930.127
-0.0144568 -0.0130692 1.4584 1.38127e+10 82096.9 0.137928 15144.9 -0 2.38041e+10 3.32752e+10 -862.761 -866.878
-0.0148555 -0.0118009 1.45897 1.38202e+10 82109.8 0.134667 14890.6 -0 2.38019e+10 3.32745e+10 -813.815 -815.846
-0.0152133 -0.0105204 1.45982 1.38315e+10 82129.3 0.131531 14636.2 -0 2.38021e+10 3.32769e+10 -743.123 -744.172
-0.0155299 -0.00922914 1.46023 1.38371e+10 82138.7 0.128835 14433.3 -0 2.38001e+10 3.32761e+10 -667.478 -667.41
-0.0158049 -0.00792837 1.46085 1.38453e+10 82152.8 0.126215 14230.2 -0 2.37998e+10 3.32774e+10 -591.498 -593.002
-0.0160381 -0.00661946 1.46117 1.38496e+10 82160.1 0.124123 14074.9 -0 2.37985e+10 3.32768e+10 -489.461 -491.183
-0.0162292 -0.00530375 1.46152 1.38542e+10 82168 0.122264 13939.7 -0 2.37977e+10 3.3277e+10 -408.652 -412.685
-0.0163781 -0.00398259 1.4618 1.38579e+10 82174.2 0.120795 13830.1 -0 2.37972e+10 3.32772e+10 -293.749 -298.21
-0.0164845 -0.00265734 1.46189 1.38591e+10 82176.1 0.119866 13769.3 -0 2.37963e+10 3.32765e+10 -206.123 -211.257
-0.0165484 -0.00132935 1.46214 1.38624e+10 82181.6 0.119082 13708 -0 2.37966e+10 3.32775e+10 -95.9249 -99.7732
-0.0165697 0 1.46202 1.38608e+10 82179 0.119052 13711.8 0 2.37958e+10 3.32763e+10 4.11086e-06 -1.31684e-06
-0.0206474 0 1.46032 1.38384e+10 82141.9 0.131397 15132.5 0 2.38054e+10 3.32817e+10 3.10927e-06 -4.91798e-07
-0.020624 0.00146005 1.46017 1.38364e+10 82138.6 0.131598 15149.9 0 2.38048e+10 3.32807e+10 78.089 78.4305
-0.0205538 0.00291859 1.46016 1.38363e+10 82138.4 0.132058 15182.9 0 2.38056e+10 3.32815e+10 149.989 150.3
-0.0204369 0.00437414 1.45992 1.38332e+10 82133.1 0.132848 15243.5 0 2.38054e+10 3.32807e+10 231.023 231.296
-0.0202734 0.00582519 1.45971 1.38303e+10 82128.4 0.133967 15328.5 0 2.3806e+10 3.32807e+10 297.621 297.19
-0.0200635 0.00727026 1.45939 1.38262e+10 82121.4 0.13532 15431.5 0 2.38064e+10 3.32803e+10 373.462 372.591
-0.0198074 0.00870786 1.45896 1.38204e+10 82111.6 0.13705 15567.6 0 2.38067e+10 3.32795e+10 437.367 435.606
-0.0195053 0.0101365 1.45854 1.38149e+10 82102.3 0.138941 15713.8 0 2.38074e+10 3.32791e+10 501.457 499.077
-0.0191576 0.0115547 1.45791 1.38066e+10 82088.2 0.141192 15896.5 0 2.38075e+10 3.32776e+10 562.882 560.392
-0.0187646 0.0129611 1.45737 1.37994e+10 82076.1 0.143587 16088 0 2.38085e+10 3.32772e+10 612.904 610.159
-0.0183268 0.0143541 1.4566 1.37892e+10 82058.8 0.146259 16310.8 0 2.38086e+10 3.32753e+10 667.983 665.816
-0.0178445 0.0157324 1.45595 1.37806e+10 82044.2 0.149082 16547.5 0 2.38099e+10 3.32749e+10 706.545 703.622
-0.0173183 0.0170946 1.45512 1.37696e+10 82025.6 0.152092 16805.9 0 2.38104e+10 3.32733e+10 748.147 745.673
-0.0167487 0.0184391 1.45435 1.37595e+10 82008.5 0.155226 17082.6 0 2.38118e+10 3.32727e+10 776.663 772.895
-0.0161363 0.0197647 1.45351 1.37484e+10 81989.7 0.158493 17372.8 0 2.38132e+10 3.32719e+10 800.42 797.03
